year,month,lat,lon,lat5c,lon5c,hhooks,cpue_yft,cpue_bet,cpue_alb,cpue_total,sst,ssh,mld,current_speed,sst_gradient_max,ssh_variance,front_strength,chl,do_surface,season_sin,season_cos
2011,1,5.000000,155.000000,7.500000,157.500000,3103.240000,9.033462,17.670886,0.083461,26.787809,29.021645,0.710928,40.376703,0.149343,123.075943,0.039964,0.009730,0.121372,200.195465,0.500000,0.866025
2011,1,5.000000,160.000000,7.500000,162.500000,4155.700000,11.394470,31.071781,0.616984,43.083235,28.743887,0.662503,40.369250,0.137531,0.510287,0.058515,0.000000,0.125210,200.492462,0.500000,0.866025
2011,1,5.000000,165.000000,7.500000,167.500000,5436.210000,6.015588,8.770265,0.395312,15.181165,28.609833,0.645222,35.972117,0.190064,128.297743,0.051528,0.051841,0.152224,201.387787,0.500000,0.866025
2011,1,5.000000,170.000000,7.500000,172.500000,4247.690000,6.568982,4.244189,10.492056,21.305227,28.430813,0.639016,42.461679,0.180125,128.325258,0.058572,0.036850,0.171237,201.879074,0.500000,0.866025
2011,1,5.000000,-170.000000,7.500000,-167.500000,7090.320000,1.963663,3.247244,4.248045,9.458952,,,,,,,,,,0.500000,0.866025
2011,1,5.000000,-175.000000,7.500000,-172.500000,1734.680000,5.161182,14.455692,0.760371,20.377245,,,,,,,,,,0.500000,0.866025
2011,1,5.000000,-180.000000,7.500000,-177.500000,1709.440000,3.962116,13.008939,0.335197,17.306252,,,,,,,,,,0.500000,0.866025
2011,1,-5.000000,120.000000,-2.500000,122.500000,22003.220000,20.153096,3.570705,0.000000,23.723800,29.773121,0.784832,15.062540,0.121011,135.956509,0.018025,0.219277,0.111458,200.961380,0.500000,0.866025
2011,1,-5.000000,125.000000,-2.500000,127.500000,33004.830000,20.153111,3.570690,0.000000,23.723800,29.678979,0.775799,16.497287,0.167327,135.095758,0.008924,0.158824,0.094454,199.648117,0.500000,0.866025
2011,1,-5.000000,130.000000,-2.500000,132.500000,12132.700000,21.870153,3.311382,0.003297,25.184831,29.900461,0.784129,18.122528,0.096849,136.475259,0.009493,0.216384,0.123338,198.870392,0.500000,0.866025
2011,1,-5.000000,135.000000,-2.500000,137.500000,1439.000000,33.272411,0.580264,0.025712,33.878388,30.065845,0.786063,15.164179,0.127397,136.208646,0.008766,0.167456,0.168495,200.123978,0.500000,0.866025
2011,1,-5.000000,145.000000,-2.500000,147.500000,2236.500000,6.654147,0.142634,0.000000,6.796781,30.120291,0.784459,17.074659,0.270882,132.730637,0.016037,0.028800,0.170183,202.943359,0.500000,0.866025
2011,1,-5.000000,150.000000,-2.500000,152.500000,2146.420000,32.290978,0.130450,0.125791,32.547218,29.712712,0.769038,16.439355,0.184364,136.222004,0.013295,0.081746,0.213992,203.515793,0.500000,0.866025
2011,1,-5.000000,155.000000,-2.500000,157.500000,1817.830000,39.306206,3.751726,1.269096,44.327027,29.340673,0.761323,21.499274,0.254941,0.657994,0.022173,0.000000,0.191559,202.315964,0.500000,0.866025
2011,1,-5.000000,160.000000,-2.500000,162.500000,6023.190000,18.982134,5.472847,2.029655,26.484637,28.960133,0.741202,25.763939,0.262404,0.861673,0.030244,0.012500,0.174067,202.723221,0.500000,0.866025
2011,1,-5.000000,-160.000000,-2.500000,-157.500000,2747.000000,4.368766,20.362213,0.222060,24.953040,,,,,,,,,,0.500000,0.866025
2011,1,-5.000000,165.000000,-2.500000,167.500000,2075.250000,6.848813,14.631972,0.282857,21.763643,28.678490,0.717061,28.631111,0.288899,0.991361,0.027071,0.010278,0.185156,203.547012,0.500000,0.866025
2011,1,-5.000000,170.000000,-2.500000,172.500000,1545.270000,16.951730,9.802170,0.478881,27.232781,28.301832,0.686823,32.050220,0.225173,124.292741,0.018046,0.013378,0.192509,204.218475,0.500000,0.866025
2011,1,-5.000000,175.000000,-2.500000,177.500000,2511.390000,8.006323,11.796654,0.073664,19.876642,27.942781,0.659275,37.830655,0.233474,88.740161,0.025582,0.042802,0.191638,205.292480,0.500000,0.866025
2011,1,-5.000000,-175.000000,-2.500000,-172.500000,3517.900000,24.677791,8.844481,0.045482,33.567753,,,,,,,,,,0.500000,0.866025
2011,1,-5.000000,-180.000000,-2.500000,-177.500000,4069.050000,13.677148,13.705410,0.137379,27.519937,,,,,,,,,,0.500000,0.866025
2011,1,10.000000,110.000000,12.500000,112.500000,13152.170000,16.752597,5.423668,0.000000,22.176264,26.415051,0.655974,29.238175,0.280046,3.364102,0.042785,0.121667,0.101325,207.554688,0.500000,0.866025
2011,1,10.000000,115.000000,12.500000,117.500000,13152.170000,16.752597,5.423668,0.000000,22.176264,27.790543,0.747506,28.515842,0.173655,126.727526,0.034077,0.041714,0.117415,203.390198,0.500000,0.866025
2011,1,10.000000,120.000000,12.500000,122.500000,1518.990000,32.425493,0.086242,0.000000,32.511735,27.660748,0.751443,30.579960,0.177788,127.187696,0.047454,0.425869,0.191715,202.739578,0.500000,0.866025
2011,1,10.000000,130.000000,12.500000,132.500000,3128.070000,19.421560,1.020757,0.530679,20.972996,28.689002,0.807044,53.136627,0.208770,0.846899,0.047898,0.010278,0.083043,199.911972,0.500000,0.866025
2011,1,10.000000,135.000000,12.500000,137.500000,1294.560000,8.464652,0.254913,0.422537,9.142102,28.852060,0.828571,48.222811,0.170669,116.504470,0.029790,0.001946,0.076179,199.816559,0.500000,0.866025
2011,1,10.000000,155.000000,12.500000,157.500000,3262.120000,3.628622,1.578115,0.152355,5.359092,28.068135,0.759311,43.916137,0.209057,0.765144,0.073258,0.005000,0.092293,202.184372,0.500000,0.866025
2011,1,10.000000,160.000000,12.500000,162.500000,1261.340000,6.345632,5.694737,17.689124,29.729494,27.841116,0.715759,44.372665,0.227773,124.547192,0.080258,0.005574,0.077393,202.622147,0.500000,0.866025
2011,1,10.000000,-165.000000,12.500000,-162.500000,1718.630000,2.369329,8.919314,0.783182,12.071825,,,,,,,,,,0.500000,0.866025
2011,1,10.000000,-170.000000,12.500000,-167.500000,2658.690000,2.926629,10.773727,1.281458,14.981814,,,,,,,,,,0.500000,0.866025
2011,1,10.000000,175.000000,12.500000,177.500000,1596.880000,7.150193,13.667276,0.465909,21.283378,27.497849,0.627110,45.726436,0.228656,0.673549,0.083881,0.000000,0.068598,205.231216,0.500000,0.866025
2011,1,10.000000,-175.000000,12.500000,-172.500000,1802.500000,1.919001,4.497642,0.942025,7.358669,,,,,,,,,,0.500000,0.866025
2011,1,10.000000,-180.000000,12.500000,-177.500000,1766.720000,4.948719,8.833318,1.541840,15.323877,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,-135.000000,-7.500000,-132.500000,23010.310000,3.476268,18.717479,3.355148,25.548895,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,-140.000000,-7.500000,-137.500000,10832.670000,3.268631,18.564860,0.649701,22.483192,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,145.000000,-7.500000,147.500000,1126.890000,40.419207,0.430388,0.000000,40.849595,29.775988,0.741950,13.196071,0.248308,135.927605,0.024839,0.246024,0.176035,200.743286,0.500000,0.866025
2011,1,-10.000000,-145.000000,-7.500000,-142.500000,1295.940000,1.605784,20.622868,1.863512,24.092165,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,150.000000,-7.500000,152.500000,3103.040000,37.480664,0.907175,0.193037,38.580876,29.894194,0.761102,14.879719,0.241125,136.399052,0.044223,0.080660,0.154261,201.586166,0.500000,0.866025
2011,1,-10.000000,-150.000000,-7.500000,-147.500000,10221.460000,4.922487,16.957362,0.618503,22.498352,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,155.000000,-7.500000,157.500000,12312.050000,5.592651,9.247932,0.180149,15.020732,29.942707,0.809423,17.418322,0.174366,135.230915,0.031006,0.103746,0.191870,201.182358,0.500000,0.866025
2011,1,-10.000000,-155.000000,-7.500000,-152.500000,6812.670000,6.020841,15.864852,0.382229,22.267921,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,160.000000,-7.500000,162.500000,2460.420000,12.554767,4.215134,0.582827,17.352728,29.673334,0.816845,21.546565,0.114054,132.985440,0.022377,0.031973,0.157865,200.054123,0.500000,0.866025
2011,1,-10.000000,-160.000000,-7.500000,-157.500000,6832.720000,28.536073,9.223267,3.961673,41.721013,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,165.000000,-7.500000,167.500000,10416.970000,8.391788,6.167628,0.648653,15.208069,29.222400,0.860077,25.390596,0.154346,0.358040,0.064710,0.000000,0.174370,200.225327,0.500000,0.866025
2011,1,-10.000000,-165.000000,-7.500000,-162.500000,1454.810000,17.654539,7.189942,4.867990,29.712471,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,170.000000,-7.500000,172.500000,6289.180000,10.468455,8.323184,0.679103,19.470742,28.976187,0.849676,28.762213,0.208374,0.473838,0.077129,0.000000,0.143726,199.680374,0.500000,0.866025
2011,1,-10.000000,-170.000000,-7.500000,-167.500000,1572.130000,26.621844,13.147132,3.091983,42.860959,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,175.000000,-7.500000,177.500000,2924.430000,12.397288,7.659954,1.371207,21.428449,28.703362,0.811523,29.086599,0.164303,0.598755,0.059544,0.000000,0.145765,200.087952,0.500000,0.866025
2011,1,-10.000000,-175.000000,-7.500000,-172.500000,2234.280000,24.169755,12.710582,2.710045,39.590383,,,,,,,,,,0.500000,0.866025
2011,1,-10.000000,-180.000000,-7.500000,-177.500000,3376.790000,11.903613,8.720412,7.374459,27.998484,,,,,,,,,,0.500000,0.866025
2011,1,15.000000,110.000000,17.500000,112.500000,15962.300000,18.031111,4.506368,0.112640,22.650119,24.197055,0.686435,60.046909,0.185782,96.295925,0.041056,0.279781,0.203357,214.976822,0.500000,0.866025
2011,1,15.000000,115.000000,17.500000,117.500000,29467.350000,17.566765,2.523776,0.037126,20.127667,25.232451,0.610170,41.412939,0.200396,120.929575,0.073979,0.395822,0.121203,209.098557,0.500000,0.866025
2011,1,15.000000,125.000000,17.500000,127.500000,2340.270000,40.831613,6.323629,19.435792,66.591034,26.306037,0.925511,68.950514,0.177652,3.037830,0.055077,0.187778,0.128456,205.710449,0.500000,0.866025
2011,1,15.000000,130.000000,17.500000,132.500000,5626.620000,10.710160,3.071649,9.353040,23.134848,27.011505,0.937892,73.963052,0.193294,2.497319,0.079411,0.142500,0.112533,204.620255,0.500000,0.866025
2011,1,15.000000,135.000000,17.500000,137.500000,1217.710000,8.087311,0.445098,0.973138,9.505547,27.316261,0.919187,68.370366,0.167799,1.405336,0.052941,0.065000,0.093891,203.464157,0.500000,0.866025
2011,1,15.000000,140.000000,17.500000,142.500000,1012.370000,8.194632,1.084584,1.588352,10.867568,27.732085,0.908017,68.117995,0.150327,1.251574,0.042178,0.062500,0.084548,202.605972,0.500000,0.866025
2011,1,15.000000,150.000000,17.500000,152.500000,1968.840000,7.849292,2.003210,6.014201,15.866703,27.850413,0.924761,55.835057,0.143139,1.368670,0.046865,0.032500,0.079854,202.607086,0.500000,0.866025
2011,1,15.000000,155.000000,17.500000,157.500000,1466.410000,7.195123,1.709617,7.767268,16.672009,27.561517,0.905092,54.594183,0.124293,2.403260,0.038355,0.066944,0.089001,203.523010,0.500000,0.866025
2011,1,15.000000,-155.000000,17.500000,-152.500000,2219.240000,2.811773,8.404228,0.347867,11.563869,,,,,,,,,,0.500000,0.866025
2011,1,15.000000,-160.000000,17.500000,-157.500000,2315.260000,2.811347,14.792291,0.976132,18.579771,,,,,,,,,,0.500000,0.866025
2011,1,15.000000,-165.000000,17.500000,-162.500000,7108.790000,4.292854,12.743519,1.119178,18.155551,,,,,,,,,,0.500000,0.866025
2011,1,15.000000,-170.000000,17.500000,-167.500000,2335.680000,3.546719,15.227685,2.081621,20.856025,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,-135.000000,-12.500000,-132.500000,9617.590000,0.835760,18.050780,6.407114,25.293655,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,-145.000000,-12.500000,-142.500000,1948.740000,1.446063,5.076614,15.958004,22.480680,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,150.000000,-12.500000,152.500000,3431.120000,30.872718,9.534205,7.165299,47.572221,29.362021,0.688310,18.260745,0.181606,133.109258,0.048842,0.028515,0.091524,198.447708,0.500000,0.866025
2011,1,-15.000000,-150.000000,-12.500000,-147.500000,2261.150000,6.012427,9.098025,2.238684,17.349137,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,155.000000,-12.500000,157.500000,4589.330000,12.882055,1.491503,19.021295,33.394853,29.428254,0.687430,19.029351,0.218934,0.890123,0.082769,0.003333,0.090794,199.023849,0.500000,0.866025
2011,1,-15.000000,160.000000,-12.500000,162.500000,15796.600000,11.200195,2.626641,12.528076,26.354912,29.419555,0.749024,19.573717,0.164079,132.483947,0.051520,0.018274,0.089929,199.234360,0.500000,0.866025
2011,1,-15.000000,-160.000000,-12.500000,-157.500000,2648.340000,14.551379,6.460651,9.120808,30.132838,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,165.000000,-12.500000,167.500000,5217.180000,10.469449,2.668683,7.177632,20.315764,29.214342,0.815038,20.162154,0.235670,130.594267,0.104580,0.015634,0.086051,199.326675,0.500000,0.866025
2011,1,-15.000000,-165.000000,-12.500000,-162.500000,2591.880000,3.852802,2.050249,17.136596,23.039647,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,170.000000,-12.500000,172.500000,6267.910000,6.388732,2.023801,11.622854,20.035387,29.166517,0.851698,23.786339,0.150748,0.856157,0.051812,0.003611,0.079488,199.563629,0.500000,0.866025
2011,1,-15.000000,-170.000000,-12.500000,-167.500000,3892.360000,4.145300,1.599544,13.010102,18.754946,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,175.000000,-12.500000,177.500000,2135.750000,7.511179,2.118225,8.799251,18.428655,28.992312,0.827365,26.036359,0.094511,0.937133,0.034186,0.005000,0.065247,198.983658,0.500000,0.866025
2011,1,-15.000000,-175.000000,-12.500000,-172.500000,3107.500000,4.266774,1.509252,15.227997,21.004023,,,,,,,,,,0.500000,0.866025
2011,1,-15.000000,-180.000000,-12.500000,-177.500000,1457.050000,17.111973,4.283998,7.507635,28.903607,,,,,,,,,,0.500000,0.866025
2011,1,20.000000,115.000000,22.500000,117.500000,1433.100000,6.416161,0.392157,0.000000,6.808318,21.533780,0.660077,54.942167,0.214399,94.436236,0.058164,0.627058,0.544043,221.084900,0.500000,0.866025
2011,1,20.000000,125.000000,22.500000,127.500000,1908.710000,2.930251,4.080243,9.382253,16.392747,23.295921,0.957398,85.754598,0.180712,73.751592,0.069681,0.421623,0.184162,217.022125,0.500000,0.866025
2011,1,20.000000,130.000000,22.500000,132.500000,5612.910000,5.186436,5.269815,14.982781,25.439033,23.757158,0.939792,79.645726,0.132810,3.918589,0.075262,0.523333,0.115968,213.836761,0.500000,0.866025
2011,1,20.000000,135.000000,22.500000,137.500000,2791.400000,2.082109,1.545461,8.016766,11.644336,25.066216,0.997370,79.229318,0.141998,5.594677,0.063450,0.370556,0.083344,211.507828,0.500000,0.866025
2011,1,20.000000,140.000000,22.500000,142.500000,1044.410000,8.363574,3.400006,7.598548,19.362128,24.880254,0.940336,77.826867,0.140998,45.289745,0.076076,0.456516,0.073648,209.795685,0.500000,0.866025
2011,1,20.000000,145.000000,22.500000,147.500000,5566.190000,4.595244,1.896989,4.138558,10.630791,25.585085,0.935718,78.062451,0.132502,3.450011,0.049443,0.301389,0.077503,208.374649,0.500000,0.866025
2011,1,20.000000,150.000000,22.500000,152.500000,10880.080000,20.770619,7.024121,19.304729,47.099470,26.046056,0.994457,81.502862,0.153128,2.929071,0.065862,0.207500,0.076639,208.091888,0.500000,0.866025
2011,1,20.000000,155.000000,22.500000,157.500000,2847.350000,8.581312,4.818867,21.164592,34.564771,25.673655,0.931405,67.463500,0.147410,3.808024,0.048762,0.310556,0.069827,208.969513,0.500000,0.866025
2011,1,20.000000,160.000000,22.500000,162.500000,2157.500000,2.684589,5.455852,37.258864,45.399305,25.556281,0.859754,54.709941,0.138182,3.221479,0.055006,0.417500,0.064402,209.562454,0.500000,0.866025
2011,1,20.000000,-160.000000,22.500000,-157.500000,4312.030000,1.056347,12.018237,1.353655,14.428239,,,,,,,,,,0.500000,0.866025
2011,1,20.000000,-165.000000,22.500000,-162.500000,3971.570000,1.268264,16.080794,1.493868,18.842926,,,,,,,,,,0.500000,0.866025
2011,1,20.000000,170.000000,22.500000,172.500000,1311.750000,1.421002,3.741567,20.152468,25.315037,25.030101,0.732341,51.056579,0.098815,3.813330,0.050294,0.251389,0.057774,210.738510,0.500000,0.866025
2011,1,20.000000,-170.000000,22.500000,-167.500000,2828.780000,4.112020,18.602366,4.279583,26.993969,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,-135.000000,-17.500000,-132.500000,1256.970000,0.454267,2.994503,31.039723,34.488492,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,-145.000000,-17.500000,-142.500000,2322.850000,1.217039,1.993672,14.216587,17.427298,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,-150.000000,-17.500000,-147.500000,4202.260000,1.544407,1.334044,10.273757,13.152209,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,-155.000000,-17.500000,-152.500000,2675.460000,3.123575,1.353786,10.705449,15.182810,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,160.000000,-17.500000,162.500000,1642.990000,22.583217,0.869147,24.597837,48.050201,28.786028,0.685867,14.205735,0.144762,56.998489,0.044069,0.053070,0.098225,200.913147,0.500000,0.866025
2011,1,-20.000000,165.000000,-17.500000,167.500000,10968.590000,7.853334,1.963333,9.644084,19.460751,28.555108,0.640098,11.913977,0.149268,130.706337,0.048473,0.104268,0.099278,201.199387,0.500000,0.866025
2011,1,-20.000000,-165.000000,-17.500000,-162.500000,2199.360000,3.917958,1.906009,24.228867,30.052834,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,170.000000,-17.500000,172.500000,16255.910000,3.464586,0.807645,20.823627,25.095857,28.752312,0.707416,15.133197,0.174213,1.077072,0.076930,0.037778,0.085420,201.314941,0.500000,0.866025
2011,1,-20.000000,-170.000000,-17.500000,-167.500000,1224.870000,4.756423,0.654763,18.990587,24.401773,,,,,,,,,,0.500000,0.866025
2011,1,-20.000000,175.000000,-17.500000,177.500000,12022.810000,4.868163,0.647436,16.065130,21.580729,28.656272,0.732750,15.166624,0.107555,130.365144,0.039769,0.080176,0.090143,201.294952,0.500000,0.866025
2011,1,-20.000000,-180.000000,-17.500000,-177.500000,8993.000000,9.159680,1.292450,11.900812,22.352941,,,,,,,,,,0.500000,0.866025
2011,1,25.000000,130.000000,27.500000,132.500000,11431.600000,2.583365,4.809913,29.005651,36.398929,21.170602,0.919092,118.192113,0.152064,43.208535,0.110731,0.273409,0.345231,219.833694,0.500000,0.866025
2011,1,25.000000,135.000000,27.500000,137.500000,11672.460000,2.032562,3.075873,23.524518,28.632953,21.202429,0.966422,118.469129,0.116468,5.676835,0.047059,0.425000,0.288861,219.034317,0.500000,0.866025
2011,1,25.000000,140.000000,27.500000,142.500000,5211.450000,1.175489,5.117770,47.740840,54.034098,21.381220,0.912871,107.061845,0.108311,44.984870,0.042570,0.410670,0.296223,220.027054,0.500000,0.866025
2011,1,25.000000,145.000000,27.500000,147.500000,3856.560000,1.507820,4.387070,25.242444,31.137335,22.099660,0.958385,95.474237,0.127198,2.850702,0.060056,0.456667,0.227114,220.842773,0.500000,0.866025
2011,1,25.000000,150.000000,27.500000,152.500000,5156.100000,0.839782,2.858168,21.811447,25.509397,22.305701,0.918477,92.739015,0.109928,5.095321,0.043851,0.485278,0.137749,221.647964,0.500000,0.866025
2011,1,25.000000,155.000000,27.500000,157.500000,3112.790000,2.376967,4.236714,38.995242,45.608923,22.465712,0.928669,93.474172,0.115612,3.736000,0.062894,0.403333,0.065354,222.497070,0.500000,0.866025
2011,1,25.000000,160.000000,27.500000,162.500000,5205.390000,0.451647,5.631086,53.650543,59.733276,22.107124,0.890125,83.752458,0.107249,3.932749,0.056228,0.416111,0.057967,223.593079,0.500000,0.866025
2011,1,25.000000,-160.000000,27.500000,-157.500000,7745.390000,0.642059,15.834709,19.516254,35.993023,,,,,,,,,,0.500000,0.866025
2011,1,25.000000,165.000000,27.500000,167.500000,3286.570000,0.195036,5.577547,69.255181,75.027765,22.249102,0.865780,89.327173,0.125084,4.644828,0.060128,0.475000,0.051418,223.640900,0.500000,0.866025
2011,1,25.000000,-165.000000,27.500000,-162.500000,4630.900000,0.959857,16.605627,8.991341,26.556825,,,,,,,,,,0.500000,0.866025
2011,1,25.000000,170.000000,27.500000,172.500000,2853.990000,0.416259,8.414886,51.864232,60.695377,21.509186,0.757329,83.021201,0.118274,3.772151,0.046224,0.426111,0.052496,224.331909,0.500000,0.866025
2011,1,25.000000,-170.000000,27.500000,-167.500000,1007.420000,1.741081,14.048758,21.214588,37.004427,,,,,,,,,,0.500000,0.866025
2011,1,-25.000000,150.000000,-22.500000,152.500000,2050.180000,27.063965,0.973573,5.106381,33.143919,28.236718,0.665323,18.452657,0.190584,126.173878,0.107683,0.260642,0.129351,201.231674,0.500000,0.866025
2011,1,-25.000000,160.000000,-22.500000,162.500000,1453.590000,4.571440,0.026142,51.667251,56.264834,27.248064,0.676762,15.517413,0.186979,129.066451,0.091736,0.260343,0.093364,204.175354,0.500000,0.866025
2011,1,-25.000000,170.000000,-22.500000,172.500000,3171.360000,2.881729,0.721142,18.489229,22.092099,27.091453,0.717037,13.066967,0.201356,2.210785,0.080590,0.165556,0.083679,205.352142,0.500000,0.866025
2011,1,-25.000000,175.000000,-22.500000,177.500000,2695.470000,3.864261,0.460031,20.599747,24.924039,27.349675,0.732799,12.449306,0.144592,1.554600,0.049737,0.090556,0.088862,204.670898,0.500000,0.866025
2011,1,-25.000000,-180.000000,-22.500000,-177.500000,3007.930000,7.333615,0.915580,20.701280,28.950474,,,,,,,,,,0.500000,0.866025
2011,1,30.000000,130.000000,32.500000,132.500000,10980.350000,5.622407,6.155359,23.852701,35.630467,17.916192,0.569012,102.614230,0.386565,86.498812,0.377169,0.717919,0.616923,230.665482,0.500000,0.866025
2011,1,30.000000,135.000000,32.500000,137.500000,12407.910000,4.697487,6.481027,28.984898,40.163412,19.031012,0.804743,141.590855,0.405920,78.601908,0.361153,0.421599,0.513227,222.368103,0.500000,0.866025
2011,1,30.000000,140.000000,32.500000,142.500000,10410.480000,0.345709,3.322998,4.142845,7.811551,19.115284,0.882054,149.500945,0.187861,25.609659,0.144161,0.211667,0.441871,225.678040,0.500000,0.866025
2011,1,30.000000,145.000000,32.500000,147.500000,3326.860000,0.343567,0.646255,1.480375,2.470197,19.435257,0.990509,141.288286,0.136831,1.728769,0.114605,0.126111,0.370062,230.665863,0.500000,0.866025
2011,1,30.000000,150.000000,32.500000,152.500000,1141.000000,0.031551,1.053462,0.220859,1.305872,19.353162,0.930725,149.146549,0.228038,3.131643,0.196005,0.278333,0.396058,232.111893,0.500000,0.866025
2011,1,30.000000,-155.000000,32.500000,-152.500000,5000.600000,0.315562,4.249690,18.477383,23.042635,,,,,,,,,,0.500000,0.866025
